Measurement Time	Port 1 ECT/RT-1 Temperature °C Temp	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
06/13/16 04:00 AM	7.2	0.082	0.033	0.077	0.044
06/13/16 06:00 AM	6.3	0.081	0.032	0.076	0.043
06/13/16 08:00 AM	11.0	0.081	0.032	0.075	0.043
06/13/16 10:00 AM	16.5	0.080	0.032	0.077	0.049
06/13/16 12:00 PM	20.6	0.080	0.032	0.082	0.059
06/13/16 02:00 PM	22.0	0.079	0.032	0.086	0.066
06/13/16 04:00 PM	24.6	0.080	0.032	0.089	0.066
06/13/16 06:00 PM	24.7	0.080	0.033	0.091	0.061
06/13/16 08:00 PM	23.3	0.081	0.034	0.088	0.055
06/13/16 10:00 PM	16.6	0.082	0.034	0.082	0.049
06/14/16 12:00 AM	12.9	0.082	0.033	0.077	0.045
06/14/16 02:00 AM	7.0	0.082	0.033	0.075	0.043
06/14/16 04:00 AM	6.1	0.081	0.032	0.072	0.041
06/14/16 06:00 AM	6.0	0.080	0.032	0.072	0.040
06/14/16 08:00 AM	10.4	0.080	0.032	0.072	0.041
06/14/16 10:00 AM	14.9	0.079	0.032	0.073	0.044
06/14/16 12:00 PM	18.4	0.079	0.032	0.076	0.054
06/14/16 02:00 PM	22.3	0.078	0.032	0.082	0.061
06/14/16 04:00 PM	23.2	0.078	0.032	0.084	0.061
06/14/16 06:00 PM	22.1	0.079	0.033	0.085	0.057
06/14/16 08:00 PM	18.6	0.080	0.033	0.081	0.051
06/14/16 10:00 PM	15.3	0.081	0.033	0.076	0.046
06/15/16 12:00 AM	13.9	0.081	0.033	0.073	0.043
06/15/16 02:00 AM	12.1	0.081	0.032	0.072	0.042
06/15/16 04:00 AM	9.9	0.080	0.032	0.070	0.040
06/15/16 06:00 AM	8.2	0.080	0.032	0.069	0.039
06/15/16 08:00 AM	7.9	0.076	0.030	0.069	0.041
06/15/16 10:00 AM	10.1	0.076	0.030	0.070	0.064
06/15/16 12:00 PM	14.9	0.077	0.029	0.073	0.090
06/15/16 02:00 PM	18.3	0.078	0.029	0.078	0.105
06/15/16 04:00 PM	19.7	0.078	0.030	0.083	0.113
06/15/16 06:00 PM	20.7	0.078	0.031	0.084	0.111
06/15/16 08:00 PM	17.3	0.079	0.031	0.081	0.105
06/15/16 10:00 PM	14.2	0.080	0.031	0.077	0.100
06/16/16 12:00 AM	11.3	0.078	0.030	0.074	0.096
06/16/16 02:00 AM	10.0	0.074	0.031	0.072	0.105
06/16/16 04:00 AM	8.0	0.073	0.031	0.072	0.114
06/16/16 06:00 AM	5.8	0.073	0.030	0.072	0.118
06/16/16 08:00 AM	5.6	0.073	0.029	0.072	0.122
06/16/16 10:00 AM	6.5	0.076	0.029	0.073	0.126
06/16/16 12:00 PM	9.5	0.077	0.027	0.076	0.134
06/16/16 02:00 PM	13.5	0.077	0.029	0.082	0.142
06/16/16 04:00 PM	16.6	0.077	0.029	0.089	0.146
06/16/16 06:00 PM	17.6	0.077	0.029	0.094	0.144
06/16/16 08:00 PM	16.4	0.077	0.029	0.094	0.138
06/16/16 10:00 PM	9.4	0.077	0.029	0.089	0.134
06/17/16 12:00 AM	3.6	0.077	0.029	0.085	0.129
06/17/16 02:00 AM	3.9	0.076	0.028	0.084	0.128
06/17/16 04:00 AM	3.8	0.076	0.028	0.083	0.126
06/17/16 06:00 AM	4.2	0.075	0.028	0.083	0.125
06/17/16 08:00 AM	7.7	0.075	0.028	0.083	0.125
06/17/16 10:00 AM	16.6	0.074	0.028	0.084	0.128
06/17/16 12:00 PM	22.4	0.074	0.028	0.092	0.142
06/17/16 02:00 PM	24.5	0.074	0.028	0.104	0.150
06/17/16 04:00 PM	26.2	0.074	0.029	0.114	0.148
06/17/16 06:00 PM	26.6	0.076	0.031	0.118	0.140
06/17/16 08:00 PM	24.7	0.077	0.032	0.114	0.130
06/17/16 10:00 PM	15.6	0.078	0.032	0.108	0.124
06/18/16 12:00 AM	9.1	0.078	0.032	0.103	0.118
06/18/16 02:00 AM	11.2	0.078	0.031	0.100	0.116
06/18/16 04:00 AM	10.5	0.077	0.031	0.097	0.114
06/18/16 06:00 AM	9.2	0.077	0.030	0.096	0.111
06/18/16 08:00 AM	14.3	0.077	0.029	0.095	0.111
06/18/16 10:00 AM	21.6	0.076	0.029	0.096	0.115
06/18/16 12:00 PM	25.2	0.076	0.029	0.102	0.127
06/18/16 02:00 PM	28.2	0.076	0.030	0.111	0.132
06/18/16 04:00 PM	27.7	0.076	0.031	0.117	0.128
06/18/16 06:00 PM	29.4	0.077	0.032	0.118	0.122
06/18/16 08:00 PM	26.1	0.078	0.032	0.117	0.116
06/18/16 10:00 PM	19.9	0.079	0.032	0.111	0.110
06/19/16 12:00 AM	9.7	0.079	0.032	0.105	0.104
06/19/16 02:00 AM	7.5	0.079	0.032	0.102	0.100
06/19/16 04:00 AM	6.3	0.078	0.031	0.099	0.097
06/19/16 06:00 AM	4.9	0.077	0.030	0.097	0.095
06/19/16 08:00 AM	8.4	0.077	0.030	0.096	0.094
06/19/16 10:00 AM	13.9	0.076	0.029	0.096	0.099
06/19/16 12:00 PM	17.8	0.075	0.029	0.101	0.111
06/19/16 02:00 PM	21.3	0.075	0.029	0.110	0.117
06/19/16 04:00 PM	25.0	0.076	0.031	0.118	0.117
06/19/16 06:00 PM	25.9	0.077	0.032	0.122	0.111
06/19/16 08:00 PM	23.6	0.077	0.032	0.117	0.103
06/19/16 10:00 PM	14.6	0.078	0.032	0.111	0.096
06/20/16 12:00 AM	8.4	0.079	0.032	0.105	0.090
06/20/16 02:00 AM	9.3	0.078	0.031	0.101	0.088
06/20/16 04:00 AM	10.7	0.078	0.030	0.100	0.087
06/20/16 06:00 AM	9.4	0.077	0.030	0.098	0.085
06/20/16 08:00 AM	11.0	0.077	0.029	0.097	0.085
06/20/16 10:00 AM	22.0	0.076	0.029	0.098	0.089
06/20/16 12:00 PM	27.8	0.075	0.029	0.102	0.100
06/20/16 02:00 PM	31.4	0.075	0.029	0.111	0.108
06/20/16 04:00 PM	32.1	0.075	0.030	0.117	0.106
06/20/16 06:00 PM	32.7	0.076	0.031	0.119	0.099
06/20/16 08:00 PM	30.6	0.077	0.032	0.116	0.090
06/20/16 10:00 PM	20.1	0.078	0.032	0.109	0.083
06/21/16 12:00 AM	13.3	0.078	0.032	0.104	0.078
06/21/16 02:00 AM	12.5	0.078	0.031	0.100	0.075
06/21/16 04:00 AM	12.4	0.077	0.030	0.098	0.073
06/21/16 06:00 AM	12.1	0.077	0.030	0.096	0.072
06/21/16 08:00 AM	14.2	0.077	0.029	0.095	0.072
06/21/16 10:00 AM	20.6	0.076	0.029	0.096	0.076
06/21/16 12:00 PM	26.7	0.075	0.029	0.100	0.085
06/21/16 02:00 PM	31.0	0.075	0.029	0.105	0.093
06/21/16 04:00 PM	31.6	0.074	0.030	0.097	0.093
06/21/16 06:00 PM	31.8	0.075	0.031	0.096	0.087
06/21/16 08:00 PM	29.6	0.076	0.031	0.093	0.076
06/21/16 10:00 PM	21.2	0.077	0.032	0.087	0.068
06/22/16 12:00 AM	16.0	0.077	0.032	0.082	0.063
06/22/16 02:00 AM	13.0	0.077	0.031	0.077	0.060
06/22/16 04:00 AM	9.1	0.076	0.030	0.075	0.057
06/22/16 06:00 AM	6.8	0.075	0.029	0.072	0.055
06/22/16 08:00 AM	11.6	0.075	0.029	0.072	0.054
06/22/16 10:00 AM	20.0	0.074	0.028	0.073	0.060
06/22/16 12:00 PM	23.9	0.073	0.028	0.077	0.072
06/22/16 02:00 PM	27.6	0.072	0.028	0.083	0.080
06/22/16 04:00 PM	29.9	0.073	0.029	0.087	0.080
06/22/16 06:00 PM	31.0	0.074	0.030	0.088	0.074
06/22/16 08:00 PM	29.0	0.075	0.030	0.084	0.062
06/22/16 10:00 PM	19.6	0.076	0.031	0.077	0.055
06/23/16 12:00 AM	10.7	0.077	0.031	0.071	0.049
06/23/16 02:00 AM	10.3	0.077	0.030	0.067	0.046
06/23/16 04:00 AM	10.9	0.076	0.029	0.065	0.044
06/23/16 06:00 AM	10.0	0.075	0.029	0.063	0.043
06/23/16 08:00 AM	14.2	0.074	0.028	0.063	0.043
06/23/16 10:00 AM	24.7	0.073	0.027	0.064	0.050
06/23/16 12:00 PM	27.6	0.072	0.027	0.068	0.063
06/23/16 02:00 PM	30.8	0.072	0.027	0.074	0.070
06/23/16 04:00 PM	31.6	0.072	0.028	0.077	0.069
06/23/16 06:00 PM	30.4	0.073	0.030	0.077	0.062
06/23/16 08:00 PM	27.9	0.074	0.031	0.073	0.053
06/23/16 10:00 PM	21.2	0.075	0.031	0.067	0.046
06/24/16 12:00 AM	11.4	0.075	0.030	0.062	0.041
06/24/16 02:00 AM	10.3	0.075	0.029	0.059	0.038
06/24/16 04:00 AM	9.4	0.074	0.028	0.057	0.037
06/24/16 06:00 AM	8.3	0.073	0.028	0.055	0.035
06/24/16 08:00 AM	13.8	0.073	0.027	0.054	0.035
06/24/16 10:00 AM	19.8	0.072	0.026	0.056	0.043
06/24/16 12:00 PM	24.5	0.072	0.026	0.060	0.054
06/24/16 02:00 PM	26.8	0.072	0.026	0.066	0.060
06/24/16 04:00 PM	26.3	0.072	0.027	0.068	0.060
06/24/16 06:00 PM	25.6	0.072	0.028	0.068	0.054
06/24/16 08:00 PM	22.2	0.073	0.029	0.064	0.044
06/24/16 10:00 PM	16.2	0.074	0.029	0.059	0.038
06/25/16 12:00 AM	11.6	0.074	0.028	0.054	0.034
06/25/16 02:00 AM	8.8	0.073	0.027	0.051	0.032
06/25/16 04:00 AM	6.0	0.072	0.027	0.049	0.029
06/25/16 06:00 AM	4.6	0.072	0.026	0.048	0.028
06/25/16 08:00 AM	8.0	0.072	0.026	0.047	0.027
06/25/16 10:00 AM	14.3	0.071	0.026	0.048	0.034
06/25/16 12:00 PM	17.7	0.071	0.025	0.053	0.048
06/25/16 02:00 PM	20.6	0.070	0.026	0.060	0.056
06/25/16 04:00 PM	23.5	0.071	0.026	0.065	0.058
06/25/16 06:00 PM	24.8	0.072	0.027	0.066	0.053
06/25/16 08:00 PM	23.0	0.072	0.028	0.063	0.043
06/25/16 10:00 PM	14.1	0.073	0.028	0.056	0.035
06/26/16 12:00 AM	6.8	0.073	0.027	0.050	0.029
06/26/16 02:00 AM	7.2	0.073	0.027	0.047	0.026
06/26/16 04:00 AM	5.8	0.072	0.026	0.045	0.026
06/26/16 06:00 AM	5.2	0.072	0.026	0.043	0.024
06/26/16 08:00 AM	10.5	0.072	0.025	0.043	0.024
06/26/16 10:00 AM	20.3	0.071	0.024	0.045	0.032
06/26/16 12:00 PM	23.6	0.070	0.024	0.050	0.045
06/26/16 02:00 PM	26.3	0.070	0.025	0.057	0.054
06/26/16 04:00 PM	28.9	0.070	0.026	0.062	0.056
06/26/16 06:00 PM	30.0	0.071	0.026	0.064	0.051
06/26/16 08:00 PM	28.8	0.072	0.027	0.060	0.041
06/26/16 10:00 PM	18.5	0.073	0.028	0.054	0.033
06/27/16 12:00 AM	12.8	0.073	0.027	0.049	0.028
06/27/16 02:00 AM	12.0	0.073	0.026	0.045	0.026
06/27/16 04:00 AM	11.0	0.072	0.026	0.043	0.025
06/27/16 06:00 AM	10.5	0.072	0.026	0.042	0.024
06/27/16 08:00 AM	14.7	0.072	0.025	0.042	0.024
06/27/16 10:00 AM	23.8	0.071	0.024	0.043	0.031
06/27/16 12:00 PM	28.6	0.070	0.024	0.048	0.044
06/27/16 02:00 PM	32.1	0.070	0.025	0.054	0.053
06/27/16 04:00 PM	34.0	0.070	0.026	0.065	0.054
06/27/16 06:00 PM	34.0	0.071	0.026	0.066	0.049
06/27/16 08:00 PM	32.0	0.072	0.027	0.063	0.039
06/27/16 10:00 PM	20.4	0.073	0.028	0.056	0.032
06/28/16 12:00 AM	16.8	0.074	0.027	0.050	0.027
06/28/16 02:00 AM	14.9	0.074	0.027	0.048	0.025
06/28/16 04:00 AM	15.2	0.073	0.026	0.045	0.023
06/28/16 06:00 AM	14.5	0.073	0.026	0.044	0.023
06/28/16 08:00 AM	17.4	0.072	0.025	0.044	0.023
06/28/16 10:00 AM	26.6	0.072	0.025	0.045	0.029
06/28/16 12:00 PM	31.9	0.071	0.025	0.051	0.043
06/28/16 02:00 PM	34.7	0.071	0.025	0.058	0.050
06/28/16 04:00 PM	36.3	0.071	0.026	0.063	0.052
06/28/16 06:00 PM	31.0	0.072	0.027	0.060	0.045
06/28/16 08:00 PM	31.3	0.073	0.027	0.057	0.038
06/28/16 10:00 PM	22.4	0.074	0.028	0.052	0.031
06/29/16 12:00 AM	17.8	0.074	0.027	0.047	0.026
06/29/16 02:00 AM	17.0	0.074	0.026	0.044	0.024
06/29/16 04:00 AM	17.1	0.073	0.026	0.043	0.022
06/29/16 06:00 AM	16.1	0.073	0.025	0.042	0.021
06/29/16 08:00 AM	18.9	0.072	0.024	0.042	0.021
06/29/16 10:00 AM	26.6	0.072	0.024	0.043	0.027
06/29/16 12:00 PM	31.1	0.071	0.023	0.049	0.041
06/29/16 02:00 PM	33.4	0.071	0.024	0.055	0.049
06/29/16 04:00 PM	33.0	0.071	0.025	0.058	0.047
06/29/16 06:00 PM	18.7	0.063	0.025	0.156	0.205
06/29/16 08:00 PM	21.2	0.060	0.072	0.221	0.233
06/29/16 10:00 PM	19.4	0.059	0.088	0.219	0.227
06/30/16 12:00 AM	16.9	0.060	0.094	0.217	0.222
06/30/16 02:00 AM	15.3	0.061	0.099	0.214	0.219
06/30/16 04:00 AM	14.6	0.062	0.102	0.212	0.215
06/30/16 06:00 AM	13.5	0.062	0.105	0.210	0.213
06/30/16 08:00 AM	15.6	0.062	0.106	0.208	0.211
06/30/16 10:00 AM	21.4	0.062	0.108	0.209	0.213
06/30/16 12:00 PM	21.7	0.063	0.108	0.210	0.213
06/30/16 02:00 PM	28.1	0.064	0.109	0.214	0.217
06/30/16 04:00 PM	29.8	0.066	0.109	0.215	0.216
06/30/16 06:00 PM	17.8	0.067	0.109	0.209	0.207
06/30/16 08:00 PM	16.0	0.070	0.109	0.213	0.207
06/30/16 10:00 PM	15.6	0.072	0.110	0.210	0.204
07/01/16 12:00 AM	12.5	0.072	0.109	0.207	0.202
07/01/16 02:00 AM	11.4	0.072	0.109	0.206	0.200
07/01/16 04:00 AM	10.7	0.073	0.109	0.203	0.198
07/01/16 06:00 AM	9.8	0.074	0.109	0.202	0.196
07/01/16 08:00 AM	13.5	0.074	0.108	0.201	0.196
07/01/16 10:00 AM	22.1	0.075	0.108	0.202	0.200
07/01/16 12:00 PM	25.3	0.075	0.108	0.207	0.207
07/01/16 02:00 PM	27.5	0.076	0.107	0.211	0.207
07/01/16 04:00 PM	29.7	0.077	0.107	0.211	0.203
07/01/16 06:00 PM	30.5	0.079	0.107	0.207	0.196
07/01/16 08:00 PM	26.6	0.081	0.107	0.199	0.187
07/01/16 10:00 PM	20.8	0.083	0.106	0.193	0.182
07/02/16 12:00 AM	14.1	0.083	0.106	0.188	0.177
07/02/16 02:00 AM	14.6	0.084	0.105	0.184	0.174
07/02/16 04:00 AM	14.1	0.084	0.105	0.181	0.173
07/02/16 06:00 AM	11.8	0.083	0.104	0.179	0.171
07/02/16 08:00 AM	15.4	0.083	0.103	0.178	0.170
07/02/16 10:00 AM	23.1	0.083	0.102	0.179	0.174
07/02/16 12:00 PM	25.9	0.082	0.101	0.185	0.181
07/02/16 02:00 PM	28.3	0.082	0.100	0.191	0.185
07/02/16 04:00 PM	30.8	0.082	0.099	0.193	0.184
07/02/16 06:00 PM	31.5	0.083	0.099	0.194	0.175
07/02/16 08:00 PM	28.4	0.085	0.098	0.188	0.164
07/02/16 10:00 PM	22.7	0.086	0.097	0.180	0.159
07/03/16 12:00 AM	21.2	0.087	0.096	0.174	0.155
07/03/16 02:00 AM	18.9	0.087	0.095	0.171	0.153
07/03/16 04:00 AM	17.2	0.086	0.094	0.168	0.151
07/03/16 06:00 AM	14.6	0.085	0.094	0.166	0.151
07/03/16 08:00 AM	14.9	0.084	0.094	0.164	0.149
07/03/16 10:00 AM	21.9	0.083	0.093	0.165	0.152
07/03/16 12:00 PM	26.5	0.083	0.091	0.170	0.158
07/03/16 02:00 PM	28.9	0.083	0.089	0.177	0.159
07/03/16 04:00 PM	23.7	0.083	0.088	0.172	0.150
07/03/16 06:00 PM	29.3	0.083	0.087	0.173	0.148
07/03/16 08:00 PM	27.3	0.084	0.086	0.171	0.142
07/03/16 10:00 PM	21.9	0.085	0.085	0.165	0.139
07/04/16 12:00 AM	15.3	0.085	0.084	0.161	0.135
07/04/16 02:00 AM	12.3	0.084	0.083	0.156	0.132
07/04/16 04:00 AM	9.3	0.083	0.083	0.153	0.129
07/04/16 06:00 AM	9.1	0.083	0.083	0.151	0.128
07/04/16 08:00 AM	12.4	0.082	0.083	0.150	0.128
07/04/16 10:00 AM	17.8	0.081	0.082	0.151	0.130
07/04/16 12:00 PM	23.6	0.080	0.081	0.156	0.137
07/04/16 02:00 PM	21.3	0.080	0.079	0.157	0.136
07/04/16 04:00 PM	25.0	0.080	0.078	0.156	0.133
07/04/16 06:00 PM	28.3	0.080	0.077	0.161	0.134
07/04/16 08:00 PM	26.6	0.081	0.076	0.160	0.130
07/04/16 10:00 PM	21.9	0.082	0.076	0.155	0.125
07/05/16 12:00 AM	15.8	0.082	0.077	0.150	0.121
07/05/16 02:00 AM	15.8	0.082	0.074	0.146	0.118
07/05/16 04:00 AM	14.0	0.082	0.073	0.145	0.117
07/05/16 06:00 AM	11.9	0.081	0.073	0.142	0.116
07/05/16 08:00 AM	12.6	0.080	0.073	0.141	0.116
07/05/16 10:00 AM	19.6	0.078	0.080	0.141	0.119
07/05/16 12:00 PM	21.0	0.078	0.089	0.146	0.125
07/05/16 02:00 PM	23.9	0.078	0.069	0.151	0.126
07/05/16 04:00 PM	26.3	0.078	0.067	0.153	0.126
07/05/16 06:00 PM	24.0	0.079	0.066	0.152	0.123
07/05/16 08:00 PM	22.6	0.080	0.065	0.148	0.117
07/05/16 10:00 PM	18.2	0.081	0.065	0.144	0.111
07/06/16 12:00 AM	13.4	0.081	0.064	0.140	0.107
07/06/16 02:00 AM	10.4	0.080	0.063	0.137	0.105
07/06/16 04:00 AM	10.3	0.079	0.063	0.134	0.103
07/06/16 06:00 AM	9.3	0.078	0.063	0.134	0.102
07/06/16 08:00 AM	12.1	0.078	0.062	0.132	0.101
07/06/16 10:00 AM	20.4	0.077	0.061	0.133	0.107
07/06/16 12:00 PM	22.4	0.077	0.060	0.139	0.115
07/06/16 02:00 PM	24.1	0.077	0.059	0.143	0.117
07/06/16 04:00 PM	24.3	0.077	0.058	0.143	0.113
07/06/16 06:00 PM	24.0	0.077	0.057	0.143	0.110
07/06/16 08:00 PM	21.1	0.078	0.056	0.139	0.103
07/06/16 10:00 PM	18.3	0.079	0.055	0.134	0.098
07/07/16 12:00 AM	14.1	0.079	0.055	0.131	0.093
07/07/16 02:00 AM	12.3	0.079	0.054	0.128	0.090
07/07/16 04:00 AM	10.3	0.078	0.054	0.126	0.089
07/07/16 06:00 AM	7.7	0.077	0.054	0.123	0.086
07/07/16 08:00 AM	10.6	0.077	0.054	0.123	0.086
07/07/16 10:00 AM	18.5	0.075	0.052	0.123	0.091
07/07/16 12:00 PM	21.6	0.075	0.051	0.129	0.102
07/07/16 02:00 PM	23.8	0.075	0.050	0.136	0.107
07/07/16 04:00 PM	25.9	0.075	0.049	0.140	0.105
07/07/16 06:00 PM	26.2	0.076	0.049	0.141	0.098
07/07/16 08:00 PM	23.3	0.077	0.049	0.134	0.088
07/07/16 10:00 PM	17.5	0.079	0.049	0.128	0.080
07/08/16 12:00 AM	13.7	0.080	0.048	0.123	0.074
07/08/16 02:00 AM	12.2	0.079	0.047	0.120	0.072
07/08/16 04:00 AM	11.1	0.078	0.046	0.117	0.070
07/08/16 06:00 AM	9.6	0.077	0.046	0.115	0.068
07/08/16 08:00 AM	14.3	0.077	0.045	0.114	0.068
07/08/16 10:00 AM	24.7	0.075	0.044	0.116	0.075
07/08/16 12:00 PM	27.4	0.074	0.043	0.121	0.085
07/08/16 02:00 PM	30.1	0.074	0.043	0.127	0.089
07/08/16 04:00 PM	32.0	0.074	0.043	0.128	0.088
07/08/16 06:00 PM	30.9	0.075	0.043	0.126	0.079
07/08/16 08:00 PM	27.5	0.077	0.043	0.119	0.070
07/08/16 10:00 PM	22.7	0.077	0.042	0.113	0.063
07/09/16 12:00 AM	20.4	0.077	0.042	0.110	0.059
07/09/16 02:00 AM	16.2	0.077	0.041	0.106	0.055
07/09/16 04:00 AM	12.0	0.077	0.040	0.105	0.054
07/09/16 06:00 AM	11.6	0.077	0.039	0.102	0.052
07/09/16 08:00 AM	14.8	0.076	0.039	0.101	0.052
07/09/16 10:00 AM	22.7	0.074	0.038	0.103	0.058
07/09/16 12:00 PM	26.8	0.073	0.038	0.108	0.070
07/09/16 02:00 PM	29.7	0.072	0.038	0.112	0.075
07/09/16 04:00 PM	30.1	0.073	0.038	0.113	0.072
07/09/16 06:00 PM	30.6	0.074	0.038	0.111	0.066
07/09/16 08:00 PM	27.4	0.075	0.038	0.105	0.057
07/09/16 10:00 PM	19.7	0.076	0.038	0.099	0.050
07/10/16 12:00 AM	15.8	0.073	0.036	0.094	0.046
07/10/16 02:00 AM	12.5	0.071	0.034	0.089	0.041
07/10/16 04:00 AM	12.5	0.070	0.033	0.087	0.041
07/10/16 06:00 AM	11.9	0.069	0.032	0.086	0.040
07/10/16 08:00 AM	11.2	0.068	0.032	0.085	0.077
07/10/16 10:00 AM	13.0	0.066	0.033	0.089	0.111
07/10/16 12:00 PM	17.0	0.068	0.032	0.101	0.124
07/10/16 02:00 PM	19.0	0.067	0.032	0.112	0.135
07/10/16 04:00 PM	21.7	0.067	0.032	0.117	0.137
07/10/16 06:00 PM	18.7	0.068	0.032	0.115	0.129
07/10/16 08:00 PM	16.3	0.068	0.032	0.113	0.120
07/10/16 10:00 PM	11.6	0.068	0.032	0.108	0.115
07/11/16 12:00 AM	7.7	0.068	0.032	0.105	0.111
07/11/16 02:00 AM	6.9	0.067	0.031	0.104	0.109
07/11/16 04:00 AM	5.5	0.066	0.031	0.102	0.107
07/11/16 06:00 AM	4.4	0.066	0.031	0.101	0.105
07/11/16 08:00 AM	4.8	0.065	0.030	0.100	0.105
07/11/16 10:00 AM	6.2	0.065	0.029	0.101	0.105
07/11/16 12:00 PM	10.6	0.064	0.029	0.105	0.111
07/11/16 02:00 PM	14.7	0.064	0.029	0.110	0.114
07/11/16 04:00 PM	18.3	0.064	0.029	0.114	0.117
07/11/16 06:00 PM	19.1	0.064	0.029	0.117	0.116
07/11/16 08:00 PM	18.5	0.065	0.030	0.116	0.110
07/11/16 10:00 PM	13.1	0.066	0.030	0.111	0.103
07/12/16 12:00 AM	5.9	0.066	0.030	0.105	0.098
07/12/16 02:00 AM	5.2	0.066	0.029	0.102	0.094
07/12/16 04:00 AM	3.7	0.065	0.029	0.100	0.092
07/12/16 06:00 AM	3.0	0.065	0.028	0.098	0.091
07/12/16 08:00 AM	7.9	0.063	0.028	0.098	0.090
07/12/16 10:00 AM	16.2	0.062	0.028	0.099	0.098
07/12/16 12:00 PM	20.1	0.062	0.028	0.108	0.111
07/12/16 02:00 PM	23.3	0.063	0.028	0.119	0.122
07/12/16 04:00 PM	24.8	0.064	0.029	0.127	0.123
07/12/16 06:00 PM	20.1	0.066	0.031	0.121	0.111
07/12/16 08:00 PM	16.6	0.067	0.031	0.116	0.103
07/12/16 10:00 PM	12.7	0.068	0.031	0.111	0.096
07/13/16 12:00 AM	12.4	0.068	0.030	0.106	0.093
07/13/16 02:00 AM	10.1	0.067	0.029	0.104	0.090
07/13/16 04:00 AM	7.2	0.066	0.029	0.100	0.087
07/13/16 06:00 AM	6.4	0.066	0.028	0.099	0.085
07/13/16 08:00 AM	10.7	0.065	0.027	0.098	0.084
07/13/16 10:00 AM	18.2	0.064	0.027	0.099	0.090
07/13/16 12:00 PM	21.5	0.064	0.027	0.107	0.105
07/13/16 02:00 PM	23.7	0.064	0.027	0.117	0.114
07/13/16 04:00 PM	25.6	0.065	0.029	0.125	0.115
07/13/16 06:00 PM	26.3	0.066	0.030	0.128	0.109
07/13/16 08:00 PM	23.8	0.069	0.031	0.123	0.097
07/13/16 10:00 PM	17.1	0.070	0.031	0.116	0.090
07/14/16 12:00 AM	12.2	0.071	0.031	0.109	0.083
07/14/16 02:00 AM	10.9	0.071	0.030	0.105	0.080
07/14/16 04:00 AM	8.4	0.070	0.029	0.101	0.077
07/14/16 06:00 AM	9.0	0.069	0.028	0.099	0.076
07/14/16 08:00 AM	12.8	0.068	0.027	0.098	0.075
07/14/16 10:00 AM	21.7	0.066	0.027	0.099	0.081
07/14/16 12:00 PM	25.7	0.066	0.026	0.105	0.094
07/14/16 02:00 PM	27.8	0.066	0.027	0.116	0.101
07/14/16 04:00 PM	29.5	0.066	0.028	0.123	0.101
07/14/16 06:00 PM	30.2	0.068	0.030	0.124	0.094
07/14/16 08:00 PM	28.6	0.070	0.031	0.119	0.081
07/14/16 10:00 PM	19.3	0.072	0.031	0.111	0.073
07/15/16 12:00 AM	14.2	0.072	0.030	0.104	0.067
07/15/16 02:00 AM	12.2	0.072	0.029	0.100	0.064
07/15/16 04:00 AM	11.1	0.072	0.028	0.096	0.061
07/15/16 06:00 AM	10.4	0.070	0.028	0.094	0.060
07/15/16 08:00 AM	13.8	0.069	0.027	0.093	0.059
07/15/16 10:00 AM	22.5	0.068	0.026	0.094	0.066
07/15/16 12:00 PM	27.6	0.066	0.026	0.100	0.077
07/15/16 02:00 PM	30.7	0.066	0.026	0.107	0.084
07/15/16 04:00 PM	32.3	0.067	0.028	0.111	0.083
07/15/16 06:00 PM	32.3	0.068	0.029	0.111	0.075
07/15/16 08:00 PM	28.1	0.070	0.030	0.105	0.064
07/15/16 10:00 PM	19.4	0.072	0.030	0.095	0.055
07/16/16 12:00 AM	14.6	0.072	0.029	0.090	0.050
07/16/16 02:00 AM	15.2	0.072	0.028	0.087	0.048
07/16/16 04:00 AM	14.5	0.071	0.028	0.084	0.046
07/16/16 06:00 AM	13.3	0.070	0.027	0.083	0.045
07/16/16 08:00 AM	14.8	0.069	0.026	0.081	0.044
07/16/16 10:00 AM	21.0	0.067	0.026	0.083	0.050
07/16/16 12:00 PM	24.5	0.067	0.026	0.089	0.063
07/16/16 02:00 PM	27.5	0.066	0.026	0.094	0.070
07/16/16 04:00 PM	29.4	0.067	0.027	0.097	0.069
07/16/16 06:00 PM	29.7	0.068	0.028	0.097	0.061
07/16/16 08:00 PM	26.9	0.070	0.029	0.091	0.050
07/16/16 10:00 PM	18.8	0.071	0.029	0.083	0.043
07/17/16 12:00 AM	11.0	0.072	0.028	0.077	0.038
07/17/16 02:00 AM	12.2	0.072	0.027	0.073	0.036
07/17/16 04:00 AM	12.4	0.071	0.026	0.072	0.035
07/17/16 06:00 AM	10.4	0.070	0.026	0.070	0.033
07/17/16 08:00 AM	11.7	0.068	0.026	0.069	0.033
07/17/16 10:00 AM	20.7	0.067	0.025	0.071	0.039
07/17/16 12:00 PM	25.7	0.066	0.025	0.077	0.052
07/17/16 02:00 PM	29.5	0.066	0.025	0.085	0.060
07/17/16 04:00 PM	31.5	0.066	0.026	0.089	0.062
07/17/16 06:00 PM	32.1	0.067	0.027	0.089	0.055
07/17/16 08:00 PM	30.2	0.069	0.028	0.083	0.045
07/17/16 10:00 PM	21.7	0.070	0.028	0.076	0.039
07/18/16 12:00 AM	14.3	0.071	0.027	0.069	0.033
07/18/16 02:00 AM	15.6	0.071	0.026	0.066	0.031
