1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 5F00000027CDB621
Is Mission Active?  true
Mission Start:  Mon May 09 10:40:00 MDT 2016
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  1076
Total Samples:  56909
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Nov 06 00:00:00 MDT 2016
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
8/15/16 2:40:00 PM,C,38
8/15/16 6:40:00 PM,C,28.5
8/15/16 10:40:00 PM,C,17
8/16/16 2:40:00 AM,C,17
8/16/16 6:40:00 AM,C,15
8/16/16 10:40:00 AM,C,36.5
8/16/16 2:40:00 PM,C,39
8/16/16 6:40:00 PM,C,28.5
8/16/16 10:40:00 PM,C,18
8/17/16 2:40:00 AM,C,14
8/17/16 6:40:00 AM,C,15
8/17/16 10:40:00 AM,C,37.5
8/17/16 2:40:00 PM,C,40
8/17/16 6:40:00 PM,C,17
8/17/16 10:40:00 PM,C,15.5
8/18/16 2:40:00 AM,C,13.5
8/18/16 6:40:00 AM,C,16.5
8/18/16 10:40:00 AM,C,34
8/18/16 2:40:00 PM,C,35
8/18/16 6:40:00 PM,C,25
8/18/16 10:40:00 PM,C,12
8/19/16 2:40:00 AM,C,12.5
8/19/16 6:40:00 AM,C,10.5
8/19/16 10:40:00 AM,C,19.5
8/19/16 2:40:00 PM,C,27.5
8/19/16 6:40:00 PM,C,20
8/19/16 10:40:00 PM,C,7
8/20/16 2:40:00 AM,C,10.5
8/20/16 6:40:00 AM,C,9
8/20/16 10:40:00 AM,C,30.5
8/20/16 2:40:00 PM,C,34.5
8/20/16 6:40:00 PM,C,25.5
8/20/16 10:40:00 PM,C,12
8/21/16 2:40:00 AM,C,10
8/21/16 6:40:00 AM,C,10.5
8/21/16 10:40:00 AM,C,31
8/21/16 2:40:00 PM,C,37
8/21/16 6:40:00 PM,C,27.5
8/21/16 10:40:00 PM,C,13.5
8/22/16 2:40:00 AM,C,9.5
8/22/16 6:40:00 AM,C,10
8/22/16 10:40:00 AM,C,30.5
8/22/16 2:40:00 PM,C,34.5
8/22/16 6:40:00 PM,C,25
